# Time (sec),Drain (A),Drain (V)
485.960,0.000350229,2.0
486.460,0.000350282,2.0
486.950,0.000350324,2.0
487.480,0.000350553,2.0
487.980,0.000350575,2.0
488.470,0.000350682,2.0
488.980,0.000350828,2.0
489.490,0.000350553,2.0
489.970,0.000350659,2.0
490.470,0.000350711,2.0
490.960,0.000350758,2.0
491.460,0.00035066,2.0
491.940,0.00035059,2.0
492.420,0.000350723,2.0
492.920,0.000350708,2.0
493.410,0.000350829,2.0
493.930,0.000350683,2.0
494.420,0.0003509,2.0
494.930,0.000351013,2.0
495.430,0.00035095,2.0
495.950,0.000351057,2.0
496.470,0.000351039,2.0
496.960,0.000351101,2.0
497.430,0.000351101,2.0
497.930,0.000351071,2.0
498.400,0.000350846,2.0
498.910,0.000350794,2.0
499.380,0.000350858,2.0
499.850,0.000350897,2.0
500.370,0.000350883,2.0
500.850,0.000350703,2.0
501.330,0.000350775,2.0
501.830,0.000350883,2.0
502.329,0.000350658,2.0
502.839,0.000350832,2.0
503.329,0.00035067,2.0
503.829,0.000350841,2.0
504.309,0.000350797,2.0
504.799,0.000350769,2.0
505.279,0.000350957,2.0
505.779,0.000350732,2.0
506.269,0.000350831,2.0
506.759,0.000350788,2.0
507.249,0.000350672,2.0
507.739,0.00035091,2.0
508.229,0.000351102,2.0
508.729,0.00035081,2.0
509.219,0.000350744,2.0
509.699,0.000350786,2.0
510.199,0.000350822,2.0
510.709,0.00035091,2.0
511.199,0.000351062,2.0
511.679,0.000351076,2.0
512.159,0.000350991,2.0
512.649,0.000351224,2.0
513.149,0.000350895,2.0
513.669,0.000350822,2.0
514.149,0.000350908,2.0
514.599,0.00035107,2.0
515.099,0.000350906,2.0
515.589,0.000350918,2.0
516.079,0.000350993,2.0
516.589,0.000350866,2.0
517.079,0.000350819,2.0
517.589,0.000350987,2.0
518.099,0.000350847,2.0
518.568,0.000350842,2.0
519.078,0.000350914,2.0
519.558,0.000350639,2.0
520.058,0.000350646,2.0
520.558,0.000350779,2.0
521.068,0.00035076,2.0
521.538,0.000350615,2.0
522.058,0.00035079,2.0
522.568,0.000350728,2.0
523.078,0.000350641,2.0
523.558,0.000350685,2.0
524.068,0.000350698,2.0
524.568,0.000350791,2.0
525.068,0.000350633,2.0
525.558,0.000350456,2.0
526.048,0.000350565,2.0
526.548,0.000350677,2.0
527.038,0.000350542,2.0
527.528,0.000350541,2.0
528.008,0.000350589,2.0
528.488,0.000350478,2.0
528.978,0.000350537,2.0
529.478,0.000350486,2.0
529.988,0.000350521,2.0
530.448,0.000350399,2.0
530.908,0.000350782,2.0
531.398,0.000350574,2.0
531.888,0.000350626,2.0
532.378,0.000350555,2.0
532.868,0.000350636,2.0
533.388,0.000350536,2.0
533.898,0.000350538,2.0
534.388,0.000350564,2.0
534.868,0.000350444,2.0
535.357,0.000350521,2.0
535.867,0.000350285,2.0
536.357,0.000350291,2.0
536.847,0.000350186,2.0
537.327,0.000350276,2.0
537.817,0.000350302,2.0
538.307,0.000350413,2.0
538.787,0.000350233,2.0
539.287,0.000350327,2.0
539.787,0.000350132,2.0
540.307,0.000350088,2.0
540.817,0.000349919,2.0
541.327,0.000350062,2.0
541.847,0.00035001,2.0
542.347,0.000349952,2.0
542.867,0.000349942,2.0
543.357,0.000349993,2.0
543.857,0.000349878,2.0
544.367,0.000349822,2.0
544.837,0.00034995,2.0
545.327,0.000349777,2.0
545.807,0.000349879,2.0
546.297,0.000349813,2.0
546.807,0.000349849,2.0
547.287,0.000349786,2.0
547.777,0.000349795,2.0
548.237,0.000349587,2.0
548.747,0.00034954,2.0
549.217,0.000349492,2.0
549.717,0.000349493,2.0
550.197,0.000349711,2.0
550.687,0.000349567,2.0
551.177,0.000349565,2.0
551.656,0.000349635,2.0
552.136,0.00034947,2.0
552.646,0.000349419,2.0
553.156,0.000349436,2.0
553.666,0.000349481,2.0
554.146,0.000349492,2.0
554.656,0.000349215,2.0
555.176,0.000349412,2.0
555.676,0.000349274,2.0
556.176,0.000349226,2.0
556.646,0.000349265,2.0
557.156,0.000349181,2.0
557.646,0.000349169,2.0
558.156,0.000349238,2.0
558.656,0.000349156,2.0
559.146,0.000349092,2.0
559.646,0.000348973,2.0
560.136,0.000349067,2.0
560.636,0.000349081,2.0
561.146,0.000348858,2.0
561.646,0.000348768,2.0
562.166,0.000348742,2.0
562.676,0.000348988,2.0
563.176,0.000348748,2.0
563.656,0.000348811,2.0
564.196,0.000348893,2.0
564.706,0.00034861,2.0
565.176,0.000348774,2.0
565.676,0.000348805,2.0
566.176,0.000348461,2.0
566.676,0.000348452,2.0
567.176,0.000348417,2.0
567.675,0.000348408,2.0
568.175,0.000348408,2.0
568.675,0.000348318,2.0
569.165,0.000348386,2.0
569.675,0.000348176,2.0
570.165,0.000347914,2.0
570.655,0.000347809,2.0
571.155,0.000347915,2.0
571.625,0.00034812,2.0
572.145,0.000348037,2.0
572.635,0.000347992,2.0
573.135,0.000347898,2.0
573.635,0.000347712,2.0
574.145,0.00034802,2.0
574.645,0.000347853,2.0
575.155,0.000347826,2.0
575.665,0.000347716,2.0
576.185,0.000347781,2.0
576.685,0.000347561,2.0
577.215,0.00034754,2.0
577.695,0.000347553,2.0
578.195,0.000347457,2.0
578.715,0.000347433,2.0
579.275,0.000347335,2.0
579.775,0.000347314,2.0
580.305,0.000347294,2.0
580.785,0.00034717,2.0
581.305,0.000347086,2.0
581.815,0.000347096,2.0
582.295,0.000346998,2.0
582.795,0.000347029,2.0
583.295,0.000346974,2.0
583.805,0.000347027,2.0
584.304,0.000346913,2.0
584.804,0.000347089,2.0
585.324,0.000347162,2.0
585.844,0.00034698,2.0
586.364,0.000347038,2.0
586.864,0.000346934,2.0
587.384,0.000346947,2.0
587.884,0.000346831,2.0
588.394,0.000346721,2.0
588.914,0.000346696,2.0
589.394,0.000346713,2.0
589.904,0.000346464,2.0
590.434,0.000346612,2.0
590.914,0.000346532,2.0
591.394,0.000346347,2.0
591.904,0.000346427,2.0
592.424,0.000346502,2.0
592.884,0.00034644,2.0
593.394,0.000346371,2.0
593.894,0.000346286,2.0
594.424,0.000346276,2.0
594.934,0.000346501,2.0
595.454,0.000346273,2.0
595.964,0.000346289,2.0
596.464,0.000346193,2.0
596.964,0.000346304,2.0
597.494,0.0003462,2.0
597.984,0.000346071,2.0
598.474,0.000346017,2.0
598.974,0.000346043,2.0
599.464,0.000346166,2.0
599.984,0.000346096,2.0
600.494,0.000346158,2.0
601.003,0.000345901,2.0
601.503,0.000346023,2.0
602.003,0.000346009,2.0
602.493,0.000345833,2.0
603.033,0.000345855,2.0
603.543,0.000345747,2.0
604.063,0.000345579,2.0
604.573,0.000345608,2.0
605.063,0.000345697,2.0
605.563,0.000345656,2.0
606.083,0.000345457,2.0
606.603,0.00034529,2.0
607.103,0.000345531,2.0
607.633,0.000345318,2.0
608.123,0.000345405,2.0
608.643,0.000345486,2.0
609.163,0.000345315,2.0
609.693,0.000345335,2.0
610.203,0.000345347,2.0
610.733,0.000345373,2.0
611.203,0.000345244,2.0
611.703,0.000345082,2.0
612.223,0.000345083,2.0
612.723,0.000345134,2.0
613.233,0.000345117,2.0
613.743,0.000345193,2.0
614.263,0.000345161,2.0
614.773,0.00034488,2.0
615.273,0.000344723,2.0
615.813,0.000344818,2.0
616.303,0.00034495,2.0
616.803,0.000344774,2.0
617.312,0.000344777,2.0
617.852,0.000344687,2.0
618.332,0.000344794,2.0
618.802,0.000344667,2.0
619.342,0.000344654,2.0
619.842,0.000344678,2.0
620.372,0.000344614,2.0
620.892,0.000333792,2.0
621.392,0.000307271,2.0
621.912,0.000296494,2.0
622.432,0.000290527,2.0
622.942,0.000286444,2.0
623.452,0.000283483,2.0
623.952,0.000281279,2.0
624.472,0.000279512,2.0
625.032,0.000278038,2.0
625.522,0.000276897,2.0
626.012,0.000276043,2.0
626.522,0.000275159,2.0
627.042,0.0002747,2.0
627.532,0.000274092,2.0
628.042,0.000273609,2.0
628.572,0.000273319,2.0
629.072,0.000272939,2.0
629.562,0.000272679,2.0
630.052,0.000272539,2.0
630.552,0.000272192,2.0
631.052,0.000272139,2.0
631.552,0.00027202,2.0
632.072,0.000271984,2.0
632.562,0.000271862,2.0
633.102,0.000271862,2.0
633.611,0.00027189,2.0
634.131,0.000271713,2.0
634.621,0.000271749,2.0
635.121,0.000271617,2.0
635.631,0.000271686,2.0
636.121,0.000271335,2.0
636.631,0.000271492,2.0
637.141,0.000271556,2.0
637.661,0.000271531,2.0
638.141,0.000271629,2.0
638.641,0.000271672,2.0
639.141,0.000271754,2.0
639.671,0.000271921,2.0
640.221,0.000271728,2.0
640.691,0.000271922,2.0
641.221,0.000271999,2.0
641.681,0.000271984,2.0
642.161,0.000271955,2.0
642.671,0.000272145,2.0
643.161,0.000272253,2.0
643.681,0.000272418,2.0
644.191,0.000272685,2.0
644.721,0.000272689,2.0
645.201,0.000272574,2.0
645.701,0.000272669,2.0
646.191,0.000272872,2.0
646.701,0.000272973,2.0
647.221,0.000272975,2.0
647.741,0.000273176,2.0
648.241,0.000273205,2.0
648.761,0.000273006,2.0
649.251,0.000273174,2.0
649.761,0.0002733,2.0
650.280,0.000273348,2.0
650.800,0.000273411,2.0
651.320,0.000273379,2.0
651.830,0.000273601,2.0
652.340,0.000273639,2.0
652.850,0.000273943,2.0
653.360,0.000273756,2.0
653.860,0.000273891,2.0
654.380,0.00027401,2.0
654.910,0.000274034,2.0
655.440,0.000274017,2.0
655.920,0.000273898,2.0
656.440,0.000274049,2.0
656.930,0.000274358,2.0
657.440,0.000274181,2.0
657.940,0.000274293,2.0
658.470,0.000274471,2.0
659.000,0.000274645,2.0
659.510,0.000274634,2.0
660.010,0.000274591,2.0
660.530,0.000274676,2.0
661.040,0.000274706,2.0
661.570,0.000274807,2.0
662.080,0.000274574,2.0
662.580,0.000274982,2.0
663.130,0.000274812,2.0
663.630,0.000274878,2.0
664.160,0.000275079,2.0
664.680,0.000274953,2.0
665.190,0.000275025,2.0
665.690,0.000274992,2.0
666.200,0.000274917,2.0
666.849,0.000275114,2.0
667.499,0.000274998,2.0
668.059,0.000275156,2.0
668.729,0.000275073,2.0
669.239,0.000275182,2.0
669.759,0.000275153,2.0
670.309,0.000275508,2.0
670.829,0.000275562,2.0
671.329,0.000275363,2.0
671.859,0.000275571,2.0
672.359,0.000275675,2.0
672.879,0.000275555,2.0
673.419,0.000275599,2.0
673.919,0.000275624,2.0
674.439,0.00027557,2.0
674.969,0.000275587,2.0
675.519,0.000275484,2.0
676.029,0.00027575,2.0
676.559,0.000275695,2.0
677.089,0.000275701,2.0
677.619,0.000275764,2.0
678.139,0.000275872,2.0
678.669,0.000275964,2.0
679.199,0.00027585,2.0
679.749,0.000275925,2.0
680.299,0.000276016,2.0
680.839,0.000275923,2.0
681.359,0.000276192,2.0
681.869,0.000275979,2.0
682.409,0.000276017,2.0
682.929,0.000276047,2.0
683.448,0.000276194,2.0
683.988,0.000275993,2.0
684.528,0.000276093,2.0
685.058,0.000276082,2.0
685.548,0.000276126,2.0
686.068,0.000276273,2.0
686.618,0.000276307,2.0
687.118,0.000276268,2.0
687.668,0.000276121,2.0
688.208,0.000276253,2.0
688.748,0.00027616,2.0
689.298,0.000276377,2.0
689.828,0.000276223,2.0
690.348,0.000276287,2.0
690.858,0.000276343,2.0
691.408,0.000276519,2.0
691.938,0.000276395,2.0
692.478,0.000276322,2.0
692.998,0.000276409,2.0
693.568,0.000276374,2.0
694.108,0.000276465,2.0
694.628,0.000276322,2.0
695.108,0.000276388,2.0
695.648,0.000276432,2.0
696.178,0.000276599,2.0
696.708,0.000276632,2.0
697.258,0.000276592,2.0
697.798,0.000276661,2.0
698.328,0.000276701,2.0
698.838,0.000276864,2.0
699.367,0.000276734,2.0
699.877,0.000276593,2.0
700.407,0.000276701,2.0
700.928,0.000276691,2.0
701.487,0.000276748,2.0
702.007,0.000276796,2.0
702.547,0.00027673,2.0
703.087,0.000276555,2.0
703.607,0.0002765,2.0
704.127,0.000276541,2.0
704.647,0.000276426,2.0
705.187,0.000276322,2.0
705.707,0.000276515,2.0
706.247,0.000276649,2.0
706.787,0.000276554,2.0
707.317,0.000276634,2.0
707.847,0.000276488,2.0
708.377,0.000276378,2.0
708.947,0.000276397,2.0
709.467,0.000276471,2.0
709.997,0.00027638,2.0
710.517,0.000276383,2.0
711.027,0.000276508,2.0
711.547,0.000276494,2.0
712.097,0.000276378,2.0
712.617,0.000276455,2.0
713.157,0.00027629,2.0
713.677,0.000276315,2.0
714.227,0.000276527,2.0
714.757,0.000276533,2.0
715.277,0.000276533,2.0
715.797,0.000276293,2.0
716.326,0.000276189,2.0
716.876,0.000276415,2.0
717.406,0.000276078,2.0
717.906,0.000276343,2.0
718.446,0.000276488,2.0
718.976,0.000276452,2.0
719.506,0.000276269,2.0
720.066,0.000276273,2.0
720.616,0.000276114,2.0
721.166,0.00027637,2.0
721.666,0.000276227,2.0
722.146,0.000276314,2.0
722.676,0.00027607,2.0
723.186,0.000276222,2.0
723.686,0.000276095,2.0
724.206,0.000276015,2.0
724.736,0.000276206,2.0
725.296,0.000276235,2.0
725.826,0.000276123,2.0
726.366,0.00027613,2.0
726.896,0.000276119,2.0
727.446,0.000275999,2.0
727.906,0.000275869,2.0
728.376,0.000276039,2.0
728.826,0.000276109,2.0
729.276,0.000276074,2.0
729.746,0.000276089,2.0
730.216,0.00027594,2.0
730.686,0.000276078,2.0
731.156,0.000275979,2.0
731.626,0.000276082,2.0
732.146,0.000276059,2.0
732.615,0.000275965,2.0
733.095,0.00027615,2.0
733.575,0.000276166,2.0
734.065,0.000276115,2.0
734.535,0.000276009,2.0
735.025,0.000276042,2.0
735.485,0.00027599,2.0
735.925,0.000276043,2.0
736.405,0.000275911,2.0
736.895,0.000276008,2.0
737.365,0.000275979,2.0
737.855,0.000276055,2.0
738.335,0.000275788,2.0
738.805,0.000275805,2.0
739.305,0.000275943,2.0
739.775,0.000275828,2.0
740.245,0.000275714,2.0
740.715,0.000275866,2.0
741.185,0.000275668,2.0
741.675,0.000275583,2.0
742.145,0.000275546,2.0
742.605,0.000275456,2.0
743.065,0.000275626,2.0
743.525,0.000275534,2.0
743.995,0.000275558,2.0
744.475,0.000275574,2.0
744.945,0.000275511,2.0
745.425,0.000275416,2.0
745.905,0.00027562,2.0
746.375,0.000275608,2.0
746.835,0.000275451,2.0
747.355,0.000275465,2.0
747.805,0.000275375,2.0
748.275,0.0002755,2.0
748.764,0.000275335,2.0
749.214,0.000275464,2.0
749.694,0.000275345,2.0
750.144,0.000275296,2.0
750.624,0.000275328,2.0
751.084,0.000275221,2.0
751.554,0.000275207,2.0
752.024,0.000275353,2.0
752.484,0.000275177,2.0
752.954,0.000275218,2.0
753.404,0.000275246,2.0
753.864,0.000275131,2.0
754.334,0.000274932,2.0
754.814,0.000274845,2.0
755.294,0.000274882,2.0
755.864,0.000274843,2.0
756.344,0.0002748,2.0
756.824,0.000274814,2.0
757.274,0.000274889,2.0
757.764,0.000274752,2.0
758.244,0.000274731,2.0
758.724,0.000274572,2.0
759.204,0.000274637,2.0
759.664,0.000274804,2.0
760.124,0.000274791,2.0
760.564,0.000274606,2.0
761.034,0.000274564,2.0
761.514,0.000274546,2.0
761.984,0.00027462,2.0
762.514,0.000274531,2.0
763.014,0.000274607,2.0
763.524,0.000274619,2.0
764.014,0.000274607,2.0
764.494,0.000274585,2.0
764.984,0.00027455,2.0
765.463,0.000274514,2.0
765.943,0.000274466,2.0
766.423,0.000274411,2.0
766.923,0.000274451,2.0
767.423,0.000274386,2.0
767.913,0.000274304,2.0
768.393,0.000274316,2.0
768.873,0.000274371,2.0
769.353,0.000274461,2.0
769.853,0.000274299,2.0
770.303,0.000274314,2.0
770.783,0.000274421,2.0
771.243,0.000274594,2.0
771.723,0.00027438,2.0
772.213,0.00027439,2.0
772.713,0.000274273,2.0
773.193,0.000274215,2.0
773.703,0.000274284,2.0
774.203,0.000274158,2.0
774.693,0.000274074,2.0
775.163,0.000274072,2.0
775.653,0.000274117,2.0
776.133,0.000274205,2.0
776.623,0.000274009,2.0
777.133,0.00027401,2.0
777.663,0.000274036,2.0
778.163,0.00027384,2.0
778.643,0.000273806,2.0
779.123,0.000273916,2.0
779.623,0.000273818,2.0
780.103,0.000273968,2.0
780.603,0.000273882,2.0
781.083,0.000273951,2.0
781.573,0.000273794,2.0
782.042,0.000273876,2.0
782.562,0.000273969,2.0
783.072,0.000273919,2.0
783.562,0.000273936,2.0
784.052,0.000273724,2.0
784.532,0.000273834,2.0
785.012,0.000273849,2.0
785.512,0.000273873,2.0
785.982,0.000273581,2.0
786.482,0.000273811,2.0
786.982,0.000273646,2.0
787.462,0.000273744,2.0
787.932,0.000273675,2.0
788.422,0.000273656,2.0
788.922,0.00027357,2.0
789.402,0.000273495,2.0
789.862,0.000273386,2.0
790.362,0.000273607,2.0
790.852,0.000273565,2.0
791.332,0.000273436,2.0
791.822,0.000273479,2.0
792.302,0.000273292,2.0
792.812,0.000273255,2.0
793.302,0.000273255,2.0
793.762,0.000273359,2.0
794.262,0.000273234,2.0
794.742,0.00027323,2.0
795.242,0.000273366,2.0
795.742,0.000273185,2.0
796.242,0.000272986,2.0
796.742,0.000273049,2.0
797.252,0.000272907,2.0
797.732,0.000273025,2.0
798.221,0.000273097,2.0
798.711,0.000273225,2.0
799.191,0.000273262,2.0
799.661,0.000273156,2.0
800.161,0.000273087,2.0
800.661,0.000272983,2.0
801.151,0.000273163,2.0
801.641,0.000272961,2.0
802.131,0.000272958,2.0
802.651,0.000272902,2.0
803.141,0.000272921,2.0
803.621,0.000273017,2.0
804.091,0.000272766,2.0
804.541,0.000272911,2.0
805.021,0.000272857,2.0
805.511,0.000272812,2.0
805.991,0.000272819,2.0
806.461,0.000272846,2.0
806.951,0.000272994,2.0
807.441,0.000272791,2.0
807.971,0.000272706,2.0
808.441,0.000272657,2.0
808.921,0.00027258,2.0
809.411,0.000272676,2.0
809.891,0.000272828,2.0
810.361,0.000272701,2.0
810.851,0.000272584,2.0
811.351,0.000272628,2.0
811.841,0.000272658,2.0
812.331,0.000272562,2.0
812.821,0.00027258,2.0
813.321,0.000272529,2.0
813.821,0.000272505,2.0
814.301,0.000272553,2.0
814.770,0.00027253,2.0
815.230,0.000272298,2.0
815.710,0.000272487,2.0
816.190,0.000272268,2.0
816.670,0.00027232,2.0
817.210,0.000272511,2.0
817.710,0.000272307,2.0
818.200,0.000272437,2.0
818.690,0.000272233,2.0
819.170,0.000272098,2.0
819.650,0.000272109,2.0
820.130,0.000272067,2.0
820.620,0.000271995,2.0
821.100,0.000272348,2.0
821.580,0.000272157,2.0
822.090,0.000272228,2.0
822.600,0.000272156,2.0
823.120,0.000272235,2.0
823.610,0.000272011,2.0
824.100,0.00027209,2.0
824.630,0.000271996,2.0
825.110,0.000272092,2.0
825.620,0.000272044,2.0
826.120,0.000271867,2.0
826.600,0.000271785,2.0
827.080,0.000271854,2.0
827.560,0.000272062,2.0
828.040,0.000271718,2.0
828.530,0.000271612,2.0
829.020,0.000271578,2.0
829.500,0.000271718,2.0
829.990,0.000271609,2.0
830.490,0.000271657,2.0
830.990,0.000271523,2.0
831.479,0.000271686,2.0
831.959,0.000271543,2.0
832.449,0.000271643,2.0
832.939,0.000271529,2.0
833.429,0.000271558,2.0
833.929,0.000271575,2.0
834.419,0.000271325,2.0
834.879,0.000271184,2.0
835.369,0.000271479,2.0
835.879,0.000271198,2.0
836.369,0.000271325,2.0
836.859,0.000271196,2.0
837.349,0.000271366,2.0
837.839,0.000271176,2.0
838.359,0.000271211,2.0
838.879,0.000271294,2.0
839.379,0.000271138,2.0
839.869,0.000271031,2.0
840.369,0.000270981,2.0
840.839,0.00027081,2.0
841.319,0.000271028,2.0
841.819,0.000270886,2.0
842.319,0.000270994,2.0
842.829,0.000271057,2.0
843.319,0.000270993,2.0
843.809,0.000270991,2.0
844.309,0.000270959,2.0
844.789,0.00027095,2.0
845.259,0.000270976,2.0
845.729,0.000271087,2.0
846.209,0.000270853,2.0
846.719,0.000270784,2.0
847.199,0.000270863,2.0
847.688,0.000270568,2.0
848.178,0.000270616,2.0
848.648,0.000270598,2.0
849.138,0.0002705,2.0
849.618,0.000270487,2.0
850.108,0.000270456,2.0
850.598,0.000270549,2.0
851.088,0.000270543,2.0
851.588,0.000270379,2.0
852.078,0.000270574,2.0
852.578,0.000270435,2.0
853.068,0.000270399,2.0
853.608,0.000270165,2.0
854.088,0.000270104,2.0
854.558,0.000270156,2.0
855.018,0.000270139,2.0
855.498,0.000270094,2.0
855.978,0.000269995,2.0
856.468,0.000269953,2.0
856.948,0.000270075,2.0
857.448,0.000270195,2.0
857.948,0.000269907,2.0
858.438,0.000269952,2.0
858.948,0.00027007,2.0
859.428,0.000269858,2.0
859.918,0.000269861,2.0
860.408,0.000269986,2.0
860.908,0.000270022,2.0
861.378,0.000270036,2.0
861.888,0.000269903,2.0
862.388,0.000269988,2.0
862.868,0.000269815,2.0
863.358,0.000269935,2.0
863.838,0.000269753,2.0
864.347,0.000269511,2.0
864.827,0.000269594,2.0
865.297,0.000269749,2.0
865.827,0.000269523,2.0
866.317,0.000269487,2.0
866.787,0.000269474,2.0
867.287,0.000269449,2.0
867.767,0.000269442,2.0
868.267,0.00026944,2.0
868.797,0.00026942,2.0
869.297,0.000269308,2.0
869.787,0.0002692,2.0
870.257,0.000269279,2.0
870.747,0.000269054,2.0
871.237,0.000269173,2.0
871.717,0.000269197,2.0
872.207,0.000269337,2.0
872.697,0.000269251,2.0
873.207,0.000269084,2.0
873.697,0.000269138,2.0
874.197,0.000269091,2.0
874.677,0.000269063,2.0
875.177,0.000269123,2.0
875.667,0.000269108,2.0
876.147,0.000269002,2.0
876.637,0.000269041,2.0
877.157,0.00026888,2.0
877.657,0.000268761,2.0
878.167,0.000268943,2.0
878.677,0.000268822,2.0
879.177,0.000268668,2.0
879.657,0.000268877,2.0
880.117,0.000268819,2.0
880.586,0.00026871,2.0
881.076,0.000268826,2.0
881.566,0.000268632,2.0
882.036,0.000268739,2.0
882.526,0.000268646,2.0
882.996,0.000268704,2.0
883.486,0.000268694,2.0
883.996,0.000268539,2.0
884.466,0.00026868,2.0
884.946,0.000268542,2.0
885.436,0.000268432,2.0
885.936,0.000268409,2.0
886.416,0.000268369,2.0
886.906,0.000268165,2.0
887.386,0.000268166,2.0
887.876,0.000268315,2.0
888.396,0.000268166,2.0
888.886,0.000268235,2.0
889.386,0.000267979,2.0
889.866,0.000268208,2.0
890.366,0.000268017,2.0
890.866,0.000267984,2.0
891.356,0.000267918,2.0
891.826,0.000268036,2.0
892.306,0.000268029,2.0
892.786,0.000268097,2.0
893.266,0.00026795,2.0
893.766,0.000267931,2.0
894.246,0.000267876,2.0
894.756,0.0002678,2.0
895.236,0.000267931,2.0
895.736,0.000267925,2.0
896.256,0.000267724,2.0
896.756,0.000267657,2.0
897.255,0.000267639,2.0
897.755,0.000267729,2.0
898.255,0.000267504,2.0
898.755,0.000267653,2.0
899.295,0.000267711,2.0
899.805,0.000267682,2.0
900.285,0.000267644,2.0
900.785,0.000267721,2.0
901.285,0.000267482,2.0
901.765,0.000267519,2.0
902.245,0.000267513,2.0
902.735,0.000267472,2.0
903.215,0.000267467,2.0
903.705,0.000267366,2.0
904.195,0.000267218,2.0
904.685,0.000267346,2.0
905.195,0.000267407,2.0
905.695,0.000267345,2.0
906.185,0.00026731,2.0
906.665,0.000267419,2.0
907.155,0.000267208,2.0
907.625,0.000267352,2.0
908.105,0.000267256,2.0
908.565,0.000267409,2.0
909.025,0.000267415,2.0
909.505,0.000267326,2.0
909.975,0.000267235,2.0
910.485,0.000267273,2.0
910.975,0.000267197,2.0
911.475,0.000267179,2.0
911.965,0.000267125,2.0
912.445,0.000267239,2.0
912.945,0.000267148,2.0
913.454,0.000267067,2.0
913.954,0.000267255,2.0
914.484,0.000267251,2.0
914.974,0.000267149,2.0
915.474,0.000266969,2.0
915.964,0.00026684,2.0
916.474,0.000266962,2.0
916.984,0.000266713,2.0
917.484,0.000266799,2.0
917.984,0.000266733,2.0
918.454,0.000266788,2.0
918.944,0.000266905,2.0
919.434,0.0002668,2.0
919.914,0.00026666,2.0
920.394,0.000266784,2.0
920.894,0.000266651,2.0
921.394,0.000266576,2.0
921.894,0.000266566,2.0
922.424,0.000266554,2.0
922.914,0.000266638,2.0
923.404,0.000266579,2.0
923.904,0.000266492,2.0
924.394,0.000266529,2.0
924.874,0.000266645,2.0
925.354,0.000266387,2.0
925.844,0.000266465,2.0
926.304,0.000266379,2.0
926.804,0.000266383,2.0
927.294,0.0002663,2.0
927.774,0.000266302,2.0
928.264,0.000266368,2.0
928.764,0.000266302,2.0
929.264,0.000266335,2.0
929.793,0.000266296,2.0
930.293,0.00026628,2.0
930.793,0.000266185,2.0
931.273,0.000266435,2.0
931.753,0.000266224,2.0
932.253,0.000266148,2.0
932.763,0.00026641,2.0
933.243,0.000266328,2.0
933.753,0.00026629,2.0
934.243,0.000266067,2.0
934.733,0.000266206,2.0
935.223,0.000266047,2.0
935.693,0.000266093,2.0
936.183,0.000266216,2.0
936.673,0.000266131,2.0
937.183,0.000266104,2.0
937.673,0.000266035,2.0
938.173,0.000266038,2.0
938.663,0.00026601,2.0
939.133,0.000265995,2.0
939.633,0.000265985,2.0
940.123,0.000265993,2.0
940.633,0.000265976,2.0
941.103,0.000265791,2.0
941.583,0.000265747,2.0
942.063,0.000265787,2.0
942.573,0.000265815,2.0
943.053,0.000265797,2.0
943.573,0.00026576,2.0
944.073,0.000265929,2.0
944.553,0.000265768,2.0
945.103,0.000265785,2.0
945.613,0.000265614,2.0
946.103,0.000265719,2.0
946.632,0.000265752,2.0
947.132,0.000265579,2.0
947.632,0.000265547,2.0
948.152,0.00026547,2.0
948.672,0.000265484,2.0
949.192,0.000265578,2.0
949.752,0.000265523,2.0
950.272,0.00026535,2.0
950.772,0.000265324,2.0
951.312,0.000265448,2.0
951.832,0.000265356,2.0
952.322,0.000265467,2.0
952.822,0.000265441,2.0
953.352,0.000265291,2.0
953.882,0.000265321,2.0
954.392,0.000265279,2.0
954.922,0.000265267,2.0
955.442,0.000265188,2.0
955.992,0.000265173,2.0
956.522,0.00026517,2.0
957.052,0.000265045,2.0
957.572,0.000265045,2.0
958.082,0.000265038,2.0
958.602,0.000265012,2.0
959.122,0.000265023,2.0
959.652,0.000265007,2.0
960.222,0.000265005,2.0
960.742,0.000264881,2.0
961.282,0.00026498,2.0
961.822,0.000264742,2.0
962.372,0.000264875,2.0
962.891,0.00026479,2.0
963.421,0.000264846,2.0
963.951,0.000264873,2.0
964.491,0.000264859,2.0
965.041,0.000264767,2.0
965.561,0.00026467,2.0
966.091,0.000264646,2.0
966.631,0.000264521,2.0
967.151,0.000264587,2.0
967.691,0.000264478,2.0
968.191,0.000264555,2.0
968.701,0.000264417,2.0
969.221,0.000264455,2.0
969.741,0.000264438,2.0
970.251,0.000264312,2.0
970.751,0.000264339,2.0
971.301,0.000264255,2.0
971.841,0.000264343,2.0
972.361,0.00026427,2.0
972.881,0.000264355,2.0
973.421,0.000264349,2.0
973.961,0.000264492,2.0
974.491,0.000264205,2.0
975.021,0.000264109,2.0
975.591,0.000264193,2.0
976.131,0.000264115,2.0
976.651,0.000263968,2.0
977.181,0.000264245,2.0
977.711,0.00026407,2.0
978.251,0.000264041,2.0
978.801,0.000263983,2.0
979.330,0.000263876,2.0
979.890,0.000264012,2.0
980.390,0.000263882,2.0
980.890,0.000263798,2.0
981.450,0.000263861,2.0
982.020,0.000263916,2.0
982.580,0.000263851,2.0
983.120,0.000263883,2.0
983.690,0.000263753,2.0
984.290,0.000263747,2.0
984.890,0.000263686,2.0
985.450,0.000263584,2.0
985.970,0.000263534,2.0
