IRF_5Mhz1.ptu	 	p62-60_5MHz_2_OTCSPC; OverallDecay	 	Fitted Curve	 	Residuals	 
71.4999979778421	11	71.7499979707716	5	71.7499979707716	3.15926814079285	71.7499979707716	0.823200285434723
71.7499979707716	13	71.9999979637011	5	71.9999979637011	3.14395260810852	71.9999979637011	0.830049633979797
71.9999979637011	12	72.2499979566307	2	72.2499979566307	3.12895321846008	72.2499979566307	-0.798290491104126
72.2499979566307	16	72.4999979495602	5	72.4999979495602	3.11427164077759	72.4999979495602	0.843323349952698
72.4999979495602	10	72.7499979424897	5	72.7499979424897	3.09989452362061	72.7499979424897	0.849753022193909
72.7499979424897	13	72.9999979354192	1	72.9999979354192	3.0858097076416	72.9999979354192	-2.0858097076416
72.9999979354192	15	73.2499979283487	6	73.2499979283487	3.07201337814331	73.2499979283487	1.19534552097321
73.2499979283487	9	73.4999979212782	1	73.4999979212782	3.05848789215088	73.4999979212782	-2.05848789215088
73.4999979212782	9	73.7499979142078	3	73.7499979142078	3.04527473449707	73.7499979142078	-0.0261393804103136
73.7499979142078	13	73.9999979071373	10	73.9999979071373	3.03229212760925	73.9999979071373	2.20338273048401
73.9999979071373	16	74.2499979000668	1	74.2499979000668	3.01958513259888	74.2499979000668	-2.01958513259888
74.2499979000668	16	74.4999978929963	5	74.4999978929963	3.00720953941345	74.4999978929963	0.891202986240387
74.4999978929963	14	74.7499978859258	2	74.7499978859258	2.9950156211853	74.7499978859258	-0.703582286834717
74.7499978859258	9	74.9999978788553	4	74.9999978788553	2.98310947418213	74.9999978788553	0.508445262908936
74.9999978788553	10	75.2499978717849	5	75.2499978717849	2.97144722938538	75.2499978717849	0.907196402549744
75.2499978717849	7	75.4999978647144	5	75.4999978647144	2.95999670028687	75.4999978647144	0.912317216396332
75.4999978647144	14	75.7499978576439	2	75.7499978576439	2.94877314567566	75.7499978576439	-0.67088395357132
75.7499978576439	15	75.9999978505734	2	75.9999978505734	2.93786144256592	75.9999978505734	-0.66316819190979
75.9999978505734	10	76.2499978435029	4	76.2499978435029	2.92710399627686	76.2499978435029	0.536448001861572
76.2499978435029	9	76.4999978364325	5	76.4999978364325	2.9165472984314	76.4999978364325	0.931748390197754
76.4999978364325	12	76.749997829362	4	76.749997829362	2.90625	76.749997829362	0.546875
76.749997829362	15	76.9999978222915	4	76.9999978222915	2.89617466926575	76.9999978222915	0.551912665367126
76.9999978222915	11	77.249997815221	2	77.249997815221	2.88626909255981	77.249997815221	-0.626686871051788
77.249997815221	11	77.4999978081505	4	77.4999978081505	2.87662172317505	77.4999978081505	0.561689138412476
77.4999978081505	17	77.74999780108	2	77.74999780108	2.86711978912354	77.74999780108	-0.613146305084228
77.74999780108	8	77.9999977940096	6	77.9999977940096	2.85785865783691	77.9999977940096	1.28277385234833
77.9999977940096	11	78.2499977869391	3	78.2499977869391	2.84876012802124	78.2499977869391	0.0873183831572533
78.2499977869391	17	78.4999977798686	3	78.4999977798686	2.83984184265137	78.4999977798686	0.0924673527479172
78.4999977798686	14	78.7499977727981	3	78.7499977727981	2.83111524581909	78.7499977727981	0.097505658864975
78.7499977727981	19	78.9999977657276	4	78.9999977657276	2.82257342338562	78.9999977657276	0.58871328830719
78.9999977657276	9	79.2499977586572	9	79.2499977586572	2.81420969963074	79.2499977586572	2.06193017959595
79.2499977586572	7	79.4999977515867	3	79.4999977515867	2.80600643157959	79.4999977515867	0.112002238631248
79.4999977515867	8	79.7499977445162	3	79.7499977445162	2.79797673225403	79.7499977445162	0.116638191044331
79.7499977445162	9	79.9999977374457	6	79.9999977374457	2.79011344909668	79.9999977374457	1.31043064594269
79.9999977374457	12	80.2499977303752	0	80.2499977303752	2.78241109848022	80.2499977303752	-2.78241109848022
80.2499977303752	13	80.4999977233047	3	80.4999977233047	2.77486705780029	80.4999977233047	0.129980564117432
80.4999977233047	16	80.7499977162343	3	80.7499977162343	2.76747941970825	80.7499977162343	0.134245812892914
80.7499977162343	9	80.9999977091638	3	80.9999977091638	2.76023888587952	80.9999977091638	0.138426139950752
80.9999977091638	13	81.2499977020933	4	81.2499977020933	2.75315022468567	81.2499977020933	0.623424887657166
81.2499977020933	5	81.4999976950228	5	81.4999976950228	2.74620294570923	81.4999976950228	1.00792872905731
81.4999976950228	17	81.7499976879523	3	81.7499976879523	2.73941731452942	81.7499976879523	0.150447487831116
81.7499976879523	13	81.9999976808818	3	81.9999976808818	2.73274493217468	81.9999976808818	0.154299780726433
81.9999976808818	9	82.2499976738114	6	82.2499976738114	2.72623372077942	82.2499976738114	1.33650946617126
82.2499976738114	13	82.4999976667409	7	82.4999976667409	2.71984243392944	82.4999976667409	1.61774754524231
82.4999976667409	9	82.7499976596704	5	82.7499976596704	2.71358013153076	82.7499976596704	1.02251803874969
82.7499976596704	17	82.9999976525999	5	82.9999976525999	2.70744442939758	82.9999976525999	1.02526199817657
82.9999976525999	10	83.2499976455294	5	83.2499976455294	2.70145320892334	83.2499976455294	1.02794134616852
83.2499976455294	9	83.499997638459	4	83.499997638459	2.6955738067627	83.499997638459	0.652213096618652
83.499997638459	11	83.7499976313885	3	83.7499976313885	2.68982601165771	83.7499976313885	0.179079040884972
83.7499976313885	13	83.999997624318	1	83.999997624318	2.68416786193848	83.999997624318	-1.68416786193848
83.999997624318	13	84.2499976172475	6	84.2499976172475	2.67862033843994	84.2499976172475	1.35594761371613
84.2499976172475	8	84.499997610177	5	84.499997610177	2.67323184013367	84.499997610177	1.04056239128113
84.499997610177	6	84.7499976031065	5	84.7499976031065	2.66791486740112	84.7499976031065	1.04294013977051
84.7499976031065	7	84.9999975960361	4	84.9999975960361	2.66272783279419	84.9999975960361	0.668636083602905
84.9999975960361	8	85.2499975889656	8	85.2499975889656	2.65762662887573	85.2499975889656	1.88881421089172
85.2499975889656	6	85.4999975818951	1	85.4999975818951	2.65266084671021	85.4999975818951	-1.65266084671021
85.4999975818951	12	85.7499975748246	2	85.7499975748246	2.64777755737305	85.7499975748246	-0.458047896623611
85.7499975748246	16	85.9999975677541	1	85.9999975677541	2.64299941062927	85.9999975677541	-1.64299941062927
85.9999975677541	13	86.2499975606836	4	86.2499975606836	2.63832330703735	86.2499975606836	0.680838346481323
86.2499975606836	13	86.4999975536132	4	86.4999975536132	2.63372945785522	86.4999975536132	0.683135271072388
86.4999975536132	10	86.7499975465427	2	86.7499975465427	2.62924194335938	86.7499975465427	-0.444941252470016
86.7499975465427	9	86.9999975394722	3	86.9999975394722	2.62484216690063	86.9999975394722	0.216597482562065
86.9999975394722	11	87.2499975324017	4	87.2499975324017	2.62052965164185	87.2499975324017	0.689735174179077
87.2499975324017	9	87.4999975253312	4	87.4999975253312	2.61630892753601	87.4999975253312	0.691845536231995
87.4999975253312	12	87.7499975182608	3	87.7499975182608	2.61217617988586	87.7499975182608	0.223910182714462
87.7499975182608	11	87.9999975111903	2	87.9999975111903	2.60812616348267	87.9999975111903	-0.430010139942169
87.9999975111903	10	88.2499975041198	2	88.2499975041198	2.60415840148926	88.2499975041198	-0.427204489707947
88.2499975041198	14	88.4999974970493	3	88.4999974970493	2.6002733707428	88.4999974970493	0.230782270431519
88.4999974970493	10	88.7499974899788	2	88.7499974899788	2.59646773338318	88.7499974899788	-0.421766370534897
88.7499974899788	15	88.9999974829084	5	88.9999974829084	2.5927414894104	88.9999974829084	1.07655870914459
88.9999974829084	9	89.2499974758379	1	89.2499974758379	2.58908915519714	89.2499974758379	-1.58908915519714
89.2499974758379	12	89.4999974687674	5	89.4999974687674	2.58551406860352	89.4999974687674	1.07979094982147
89.4999974687674	17	89.7499974616969	3	89.7499974616969	2.58201098442078	89.7499974616969	0.241326063871384
89.7499974616969	10	89.9999974546264	4	89.9999974546264	2.57857894897461	89.9999974546264	0.710710525512695
89.9999974546264	9	90.2499974475559	3	90.2499974475559	2.5752227306366	90.2499974475559	0.245245277881622
90.2499974475559	11	90.4999974404855	3	90.4999974404855	2.57192635536194	90.4999974404855	0.247148439288139
90.4999974404855	8	90.749997433415	4	90.749997433415	2.56870293617249	90.749997433415	0.715648531913757
90.749997433415	11	90.9999974263445	8	90.9999974263445	2.56554555892944	90.9999974263445	1.92136979103088
90.9999974263445	8	91.249997419274	2	91.249997419274	2.56244778633118	91.249997419274	-0.397710651159287
91.249997419274	17	91.4999974122035	3	91.4999974122035	2.55942702293396	91.4999974122035	0.254364937543869
91.4999974122035	16	91.749997405133	3	91.749997405133	2.55644655227661	91.749997405133	0.256085693836212
91.749997405133	13	91.9999973980626	3	91.9999973980626	2.553542137146	91.9999973980626	0.257762581110001
91.9999973980626	13	92.2499973909921	2	92.2499973909921	2.5506899356842	92.2499973909921	-0.389396578073502
92.2499973909921	10	92.4999973839216	3	92.4999973839216	2.5479154586792	92.4999973839216	0.261011123657227
92.4999973839216	8	92.7499973768511	5	92.7499973768511	2.54517602920532	92.7499973768511	1.09783065319061
92.7499973768511	18	92.9999973697806	3	92.9999973697806	2.5425066947937	92.9999973697806	0.264133870601654
92.9999973697806	12	93.2499973627102	3	93.2499973627102	2.5398907661438	93.2499973627102	0.265644192695618
93.2499973627102	13	93.4999973556397	4	93.4999973556397	2.53731775283813	93.4999973556397	0.731341123580933
93.4999973556397	10	93.7499973485692	2	93.7499973485692	2.53480672836304	93.7499973485692	-0.378165453672409
93.7499973485692	7	93.9999973414987	0	93.9999973414987	2.53234362602234	93.9999973414987	-2.53234362602234
93.9999973414987	7	94.2499973344282	5	94.2499973344282	2.52992820739746	94.2499973344282	1.1046496629715
94.2499973344282	10	94.4999973273577	6	94.4999973273577	2.52756953239441	94.4999973273577	1.41761374473572
94.4999973273577	12	94.7499973202873	3	94.7499973202873	2.52525210380554	94.7499973202873	0.274095833301544
94.7499973202873	9	94.9999973132168	4	94.9999973132168	2.52298426628113	94.9999973132168	0.738507866859436
94.9999973132168	12	95.2499973061463	4	95.2499973061463	2.52076148986816	95.2499973061463	0.739619255065918
95.2499973061463	14	95.4999972990758	3	95.4999972990758	2.51858901977539	95.4999972990758	0.27794274687767
95.4999972990758	8	95.7499972920053	2	95.7499972920053	2.51645684242249	95.7499972920053	-0.365190148353577
95.7499972920053	8	95.9999972849348	3	95.9999972849348	2.51437187194824	95.9999972849348	0.2803775370121
95.9999972849348	17	96.2499972778644	4	96.2499972778644	2.51232814788818	96.2499972778644	0.743835926055908
96.2499972778644	9	96.4999972707939	1	96.4999972707939	2.51032590866089	96.4999972707939	-1.51032590866089
96.4999972707939	15	96.7499972637234	4	96.7499972637234	2.50836515426636	96.7499972637234	0.745817422866821
96.7499972637234	9	96.9999972566529	3	96.9999972566529	2.50644421577454	96.9999972566529	0.284954577684402
96.9999972566529	13	97.2499972495824	3	97.2499972495824	2.50456309318542	97.2499972495824	0.286040633916855
97.2499972495824	12	97.4999972425119	3	97.4999972425119	2.50271964073181	97.4999972425119	0.287104934453964
97.4999972425119	10	97.7499972354415	1	97.7499972354415	2.50091528892517	97.7499972354415	-1.50091528892517
97.7499972354415	14	97.999997228371	3	97.999997228371	2.49914765357971	97.999997228371	0.28916722536087
97.999997228371	7	98.2499972213005	4	98.2499972213005	2.49741625785828	98.2499972213005	0.751291871070862
98.2499972213005	15	98.49999721423	1	98.49999721423	2.49571895599365	98.49999721423	-1.49571895599365
98.49999721423	10	98.7499972071596	6	98.7499972071596	2.49405884742737	98.7499972071596	1.43129444122314
98.7499972071596	17	98.9999972000891	5	98.9999972000891	2.49242782592773	98.9999972000891	1.12142038345337
98.9999972000891	15	99.2499971930186	8	99.2499971930186	2.49083495140076	99.2499971930186	1.94778394699097
99.2499971930186	10	99.4999971859481	2	99.4999971859481	2.48927021026611	99.4999971859481	-0.345966279506683
99.4999971859481	12	99.7499971788776	4	99.7499971788776	2.48774671554565	99.7499971788776	0.756126642227173
99.7499971788776	8	99.9999971718071	7	99.9999971718071	2.48624396324158	99.9999971718071	1.70603942871094
99.9999971718071	15	100.249997164737	1	100.249997164737	2.48477983474731	100.249997164737	-1.48477983474731
100.249997164737	13	100.499997157666	2	100.499997157666	2.48334240913391	100.499997157666	-0.341774702072144
100.499997157666	7	100.749997150596	2	100.749997150596	2.48193025588989	100.749997150596	-0.340776145458221
100.749997150596	10	100.999997143525	5	100.999997143525	2.48055696487427	100.999997143525	1.12672913074493
100.999997143525	13	101.249997136455	8	101.249997136455	2.47920656204224	101.249997136455	1.95189523696899
101.249997136455	13	101.499997129384	5	101.499997129384	2.47788333892822	101.499997129384	1.12792491912842
101.499997129384	15	101.749997122314	3	101.749997122314	2.47658538818359	101.749997122314	0.30219355225563
101.749997122314	13	101.999997115243	5	101.999997115243	2.47531867027283	101.999997115243	1.12907183170319
101.999997115243	11	102.249997108173	0	102.249997108173	2.4740731716156	102.249997108173	-2.4740731716156
102.249997108173	12	102.499997101102	1	102.499997101102	2.47285747528076	102.499997101102	-1.47285747528076
102.499997101102	13	102.749997094032	7	102.749997094032	2.47166228294373	102.749997094032	1.71155083179474
102.749997094032	13	102.999997086961	6	102.999997086961	2.4704954624176	102.999997086961	1.44091415405273
102.999997086961	9	103.249997079891	5	103.249997079891	2.46935105323791	103.249997079891	1.13174057006836
103.249997079891	9	103.49999707282	4	103.49999707282	2.46822929382324	103.49999707282	0.765885353088379
103.49999707282	10	103.74999706575	7	103.74999706575	2.46713137626648	103.74999706575	1.71326327323914
103.74999706575	11	103.999997058679	3	103.999997058679	2.46605658531189	103.999997058679	0.308272361755371
103.999997058679	14	104.249997051609	2	104.249997051609	2.46500301361084	104.249997051609	-0.328806787729263
104.249997051609	9	104.499997044538	2	104.499997044538	2.46397089958191	104.499997044538	-0.328076958656311
104.499997044538	10	104.749997037468	5	104.749997037468	2.46296072006226	104.749997037468	1.13459849357605
104.749997037468	12	104.999997030397	3	104.999997030397	2.46197056770325	104.999997030397	0.310631424188614
104.999997030397	14	105.249997023327	4	105.249997023327	2.46100091934204	105.249997023327	0.769499540328979
105.249997023327	11	105.499997016257	2	105.499997016257	2.4600510597229	105.499997016257	-0.325305223464966
105.499997016257	9	105.749997009186	5	105.749997009186	2.45912051200867	105.749997009186	1.13631582260132
105.749997009186	7	105.999997002116	2	105.999997002116	2.4582097530365	105.999997002116	-0.324003219604492
105.999997002116	11	106.249996995045	5	106.249996995045	2.4573175907135	106.249996995045	1.13712215423584
106.249996995045	13	106.499996987975	5	106.499996987975	2.45644330978394	106.499996987975	1.13751316070557
106.499996987975	9	106.749996980904	3	106.749996980904	2.45558714866638	106.749996980904	0.314316898584366
106.749996980904	10	106.999996973834	2	106.999996973834	2.45474743843079	106.999996973834	-0.321554988622665
106.999996973834	14	107.249996966763	2	107.249996966763	2.4539270401001	107.249996966763	-0.320974886417389
107.249996966763	14	107.499996959693	2	107.499996959693	2.45312261581421	107.499996959693	-0.320406079292297
107.499996959693	16	107.749996952622	2	107.749996952622	2.45233488082886	107.749996952622	-0.319849073886871
107.749996952622	13	107.999996945552	4	107.999996945552	2.45156168937683	107.999996945552	0.774219155311585
107.999996945552	13	108.249996938481	3	108.249996938481	2.45080280303955	108.249996938481	0.317079156637192
108.249996938481	12	108.499996931411	3	108.499996931411	2.45006442070007	108.499996931411	0.317505449056625
108.499996931411	8	108.74999692434	5	108.74999692434	2.44933819770813	108.74999692434	1.14069068431854
108.74999692434	8	108.99999691727	3	108.99999691727	2.44862651824951	108.99999691727	0.318335622549057
108.99999691727	8	109.249996910199	4	109.249996910199	2.44792890548706	109.249996910199	0.77603554725647
109.249996910199	10	109.499996903129	5	109.499996903129	2.44724869728088	109.499996903129	1.14162504673004
109.499996903129	13	109.749996896058	6	109.749996896058	2.44658303260803	109.749996896058	1.45067644119263
109.749996896058	15	109.999996888988	3	109.999996888988	2.44592809677124	109.999996888988	0.319893568754196
109.999996888988	15	110.249996881917	3	110.249996881917	2.44528579711914	110.249996881917	0.320264399051666
110.249996881917	11	110.499996874847	2	110.499996874847	2.44465899467468	110.499996874847	-0.314421385526657
110.499996874847	11	110.749996867776	5	110.749996867776	2.44404435157776	110.749996867776	1.14305806159973
110.749996867776	10	110.999996860706	4	110.999996860706	2.44344139099121	110.999996860706	0.778279304504394
110.999996860706	18	111.249996853635	2	111.249996853635	2.44285249710083	111.249996853635	-0.313143998384476
111.249996853635	15	111.499996846565	5	111.499996846565	2.44227409362793	111.499996846565	1.14384984970093
111.499996846565	9	111.749996839494	4	111.749996839494	2.44170904159546	111.749996839494	0.77914547920227
111.749996839494	7	111.999996832424	6	111.999996832424	2.44115495681763	111.999996832424	1.45289242267609
111.999996832424	13	112.249996825354	1	112.249996825354	2.44061183929443	112.249996825354	-1.44061183929443
112.249996825354	10	112.499996818283	3	112.499996818283	2.44008016586304	112.499996818283	0.323269873857498
112.499996818283	14	112.749996811213	1	112.749996811213	2.43955898284912	112.749996811213	-1.43955898284912
112.749996811213	7	112.999996804142	6	112.999996804142	2.43904876708984	112.999996804142	1.45375227928162
112.999996804142	11	113.249996797072	5	113.249996797072	2.43854904174805	113.249996797072	1.14551568031311
113.249996797072	12	113.499996790001	1	113.499996790001	2.43805956840515	113.499996790001	-1.43805956840515
113.499996790001	16	113.749996782931	1	113.749996782931	2.43758010864258	113.749996782931	-1.43758010864258
113.749996782931	10	113.99999677586	9	113.99999677586	2.43711018562317	113.99999677586	2.18762993812561
113.99999677586	11	114.24999676879	4	114.24999676879	2.43665051460266	114.24999676879	0.781674742698669
114.24999676879	11	114.499996761719	5	114.499996761719	2.436199426651	114.499996761719	1.1465665102005
114.499996761719	9	114.749996754649	4	114.749996754649	2.43575811386108	114.749996754649	0.782120943069458
114.749996754649	8	114.999996747578	4	114.999996747578	2.43532562255859	114.999996747578	0.782337188720703
114.999996747578	19	115.249996740508	7	115.249996740508	2.43490314483643	115.249996740508	1.7254444360733
115.249996740508	9	115.499996733437	2	115.499996733437	2.43448758125305	115.499996733437	-0.307229101657867
115.499996733437	12	115.749996726367	5	115.749996726367	2.43408179283142	115.749996726367	1.14751350879669
115.749996726367	14	115.999996719296	2	115.999996719296	2.43368363380432	115.999996719296	-0.306660652160645
115.999996719296	12	116.249996712226	2	116.249996712226	2.43329381942749	116.249996712226	-0.306385010480881
116.249996712226	12	116.499996705155	8	116.499996705155	2.43291115760803	116.499996705155	1.96826314926147
116.499996705155	11	116.749996698085	2	116.749996698085	2.43253803253174	116.749996698085	-0.305850565433502
116.749996698085	15	116.999996691014	6	116.999996691014	2.43217253684998	116.999996691014	1.45655941963196
116.999996691014	8	117.249996683944	2	117.249996683944	2.43181371688843	117.249996683944	-0.30533841252327
117.249996683944	9	117.499996676873	6	117.499996676873	2.43146133422852	117.499996676873	1.4568498134613
117.499996676873	8	117.749996669803	6	117.749996669803	2.43111848831177	117.749996669803	1.45698976516724
117.749996669803	14	117.999996662732	4	117.999996662732	2.43078088760376	117.999996662732	0.78460955619812
117.999996662732	13	118.249996655662	3	118.249996655662	2.43044972419739	118.249996655662	0.328830003738403
118.249996655662	17	118.499996648591	4	118.499996648591	2.43012571334839	118.499996648591	0.784937143325806
118.499996648591	14	118.749996641521	5	118.749996641521	2.4298095703125	118.749996641521	1.14942407608032
118.749996641521	5	118.999996634451	5	118.999996634451	2.42949938774109	118.999996634451	1.14956283569336
118.999996634451	13	119.24999662738	2	119.24999662738	2.42919492721558	119.24999662738	-0.30348664522171
119.24999662738	15	119.49999662031	1	119.49999662031	2.42889738082886	119.49999662031	-1.42889738082886
119.49999662031	17	119.749996613239	3	119.749996613239	2.42860555648804	119.749996613239	0.329894721508026
119.749996613239	9	119.999996606169	1	119.999996606169	2.42831969261169	119.999996606169	-1.42831969261169
119.999996606169	10	120.249996599098	3	120.249996599098	2.42804026603699	120.249996599098	0.330221116542816
120.249996599098	16	120.499996592028	3	120.499996592028	2.42776608467102	120.499996592028	0.330379396677017
120.499996592028	16	120.749996584957	6	120.749996584957	2.42749738693237	120.749996584957	1.45846807956696
120.749996584957	11	120.999996577887	4	120.999996577887	2.4272346496582	120.999996577887	0.786382675170898
120.999996577887	11	121.249996570816	5	121.249996570816	2.42697715759277	121.249996570816	1.15069079399109
121.249996570816	10	121.499996563746	3	121.499996563746	2.4267246723175	121.499996563746	0.330980658531189
121.499996563746	8	121.749996556675	6	121.749996556675	2.42647767066956	121.749996556675	1.45888435840607
121.749996556675	13	121.999996549605	7	121.999996549605	2.42623567581177	121.999996549605	1.72872042655945
121.999996549605	8	122.249996542534	2	122.249996542534	2.42599844932556	122.249996542534	-0.301226377487183
122.249996542534	9	122.499996535464	5	122.499996535464	2.42576622962952	122.499996535464	1.15123236179352
122.499996535464	9	122.749996528393	1	122.749996528393	2.42553877830505	122.749996528393	-1.42553877830505
122.749996528393	7	122.999996521323	5	122.999996521323	2.42531609535217	122.999996521323	1.15143358707428
122.999996521323	9	123.249996514252	4	123.249996514252	2.42509770393372	123.249996514252	0.787451148033142
123.249996514252	9	123.499996507182	4	123.499996507182	2.42488384246826	123.499996507182	0.787558078765869
123.499996507182	9	123.749996500111	3	123.749996500111	2.42467474937439	123.749996500111	0.332164198160172
123.749996500111	9	123.999996493041	4	123.999996493041	2.4244692325592	123.999996493041	0.787765383720398
123.999996493041	17	124.24999648597	6	124.24999648597	2.42426824569702	124.24999648597	1.4597864151001
124.24999648597	8	124.4999964789	7	124.4999964789	2.42407155036926	124.4999964789	1.72953844070435
124.4999964789	17	124.749996471829	5	124.749996471829	2.42387866973877	124.749996471829	1.15207648277283
124.749996471829	10	124.999996464759	6	124.999996464759	2.42369031906128	124.999996464759	1.46002233028412
124.999996464759	8	125.249996457688	2	125.249996457688	2.42350578308105	125.249996457688	-0.29946380853653
125.249996457688	13	125.499996450618	2	125.499996450618	2.42332458496094	125.499996450618	-0.299335688352585
125.499996450618	11	125.749996443547	2	125.749996443547	2.42314696311951	125.749996443547	-0.299210101366043
125.749996443547	4	125.999996436477	4	125.999996436477	2.42297267913818	125.999996436477	0.788513660430908
125.999996436477	13	126.249996429407	4	126.249996429407	2.42280292510986	126.249996429407	0.788598537445068
126.249996429407	14	126.499996422336	6	126.499996422336	2.42263603210449	126.499996422336	1.4604526758194
126.499996422336	9	126.749996415266	5	126.749996415266	2.42247295379639	126.749996415266	1.15270519256592
126.749996415266	10	126.999996408195	3	126.999996408195	2.42231297492981	126.999996408195	0.333527773618698
126.999996408195	12	127.249996401125	0	127.249996401125	2.42215585708618	127.249996401125	-2.42215585708618
127.249996401125	7	127.499996394054	8	127.499996394054	2.42200255393982	127.499996394054	1.97211992740631
127.499996394054	13	127.749996386984	5	127.749996386984	2.42185235023499	127.749996386984	1.15298271179199
127.749996386984	11	127.999996379913	1	127.999996379913	2.42170476913452	127.999996379913	-1.42170476913452
127.999996379913	7	128.249996372843	3	128.249996372843	2.42156100273132	128.249996372843	0.33396190404892
128.249996372843	15	128.499996365772	1	128.499996365772	2.42141938209534	128.499996365772	-1.42141938209534
128.499996365772	10	128.749996358702	2	128.749996358702	2.42128133773804	128.749996358702	-0.297890901565552
128.749996358702	8	128.999996351631	1	128.999996351631	2.42114567756653	128.999996351631	-1.42114567756653
128.999996351631	8	129.249996344561	6	129.249996344561	2.42101287841797	129.249996344561	1.46111536026001
129.249996344561	11	129.49999633749	3	129.49999633749	2.42088294029236	129.49999633749	0.334353387355804
129.49999633749	6	129.74999633042	5	129.74999633042	2.42075538635254	129.74999633042	1.15347325801849
129.74999633042	11	129.999996323349	4	129.999996323349	2.42063069343567	129.999996323349	0.789684653282166
129.999996323349	7	130.249996316279	4	130.249996316279	2.42050838470459	130.249996316279	0.789745807647705
130.249996316279	14	130.499996309208	1	130.499996309208	2.42038869857788	130.499996309208	-1.42038869857788
130.499996309208	13	130.749996302138	5	130.749996302138	2.42027163505554	130.749996302138	1.15368962287903
130.749996302138	7	130.999996295067	4	130.999996295067	2.42015671730042	130.999996295067	0.789921641349793
130.999996295067	10	131.249996287997	3	131.249996287997	2.42004418373108	131.249996287997	0.334837645292282
131.249996287997	7	131.499996280926	4	131.499996280926	2.41993403434753	131.499996280926	0.790032982826233
131.499996280926	6	131.749996273856	7	131.749996273856	2.41982626914978	131.749996273856	1.7311429977417
131.749996273856	13	131.999996266785	4	131.999996266785	2.41972041130066	131.999996266785	0.79013979434967
131.999996266785	9	132.249996259715	5	132.249996259715	2.41961693763733	132.249996259715	1.15398240089416
132.249996259715	8	132.499996252644	3	132.499996252644	2.41951560974121	132.499996252644	0.335142821073532
132.499996252644	13	132.749996245574	7	132.749996245574	2.41941595077515	132.749996245574	1.7312980890274
132.749996245574	6	132.999996238503	1	132.999996238503	2.41931891441345	132.999996238503	-1.41931891441345
132.999996238503	9	133.249996231433	4	133.249996231433	2.41922354698181	133.249996231433	0.790388226509094
133.249996231433	9	133.499996224363	4	133.499996224363	2.41913032531738	133.499996224363	0.790434837341309
133.499996224363	11	133.749996217292	4	133.749996217292	2.41903853416443	133.749996217292	0.790480732917786
133.749996217292	13	133.999996210222	2	133.999996210222	2.41894960403442	133.999996210222	-0.296242117881775
133.999996210222	13	134.249996203151	2	134.249996203151	2.41886162757874	134.249996203151	-0.296179890632629
134.249996203151	13	134.499996196081	2	134.499996196081	2.4187753200531	134.499996196081	-0.296118855476379
134.499996196081	15	134.74999618901	2	134.74999618901	2.41869115829468	134.74999618901	-0.296059370040894
134.74999618901	15	134.99999618194	2	134.99999618194	2.41860890388489	134.99999618194	-0.296001195907593
134.99999618194	13	135.249996174869	2	135.249996174869	2.41852807998657	135.249996174869	-0.295944035053253
135.249996174869	12	135.499996167799	3	135.499996167799	2.41844892501831	135.499996167799	0.335758656263351
135.499996167799	10	135.749996160728	1	135.749996160728	2.4183714389801	135.749996160728	-1.4183714389801
135.749996160728	12	135.999996153658	4	135.999996153658	2.41829538345337	135.999996153658	0.790852308273315
135.999996153658	13	136.249996146587	3	136.249996146587	2.41822123527527	136.249996146587	0.335890114307404
136.249996146587	15	136.499996139517	4	136.499996139517	2.41814851760864	136.499996139517	0.790925741195679
136.499996139517	15	136.749996132446	8	136.749996132446	2.41807723045349	136.749996132446	1.97350776195526
136.749996132446	13	136.999996125376	7	136.999996125376	2.41800713539124	136.999996125376	1.73183047771454
136.999996125376	9	137.249996118305	3	137.249996118305	2.41793894767761	137.249996118305	0.336053103208542
137.249996118305	7	137.499996111235	2	137.499996111235	2.41787195205688	137.499996111235	-0.295480102300644
137.499996111235	12	137.749996104164	7	137.749996104164	2.41780614852905	137.749996104164	1.73190653324127
137.749996104164	7	137.999996097094	4	137.999996097094	2.4177417755127	137.999996097094	0.791129112243652
137.999996097094	5	138.249996090023	6	138.249996090023	2.41767883300781	138.249996090023	1.4624764919281
138.249996090023	13	138.499996082953	5	138.499996082953	2.41761708259583	138.499996082953	1.15487670898438
138.499996082953	11	138.749996075882	1	138.749996075882	2.41755676269531	138.749996075882	-1.41755676269531
138.749996075882	7	138.999996068812	1	138.999996068812	2.4174976348877	138.999996068812	-1.4174976348877
138.999996068812	9	139.249996061741	3	139.249996061741	2.41743946075439	139.249996061741	0.336341470479965
139.249996061741	11	139.499996054671	2	139.499996054671	2.41738271713257	139.499996054671	-0.295134156942368
139.499996054671	8	139.7499960476	2	139.7499960476	2.41732716560364	139.7499960476	-0.295094877481461
139.7499960476	10	139.99999604053	4	139.99999604053	2.4172728061676	139.99999604053	0.791363596916199
139.99999604053	16	140.249996033459	6	140.249996033459	2.41721940040588	140.249996033459	1.46266400814056
140.249996033459	15	140.499996026389	2	140.499996026389	2.41716694831848	140.499996026389	-0.294981569051743
140.499996026389	10	140.749996019319	3	140.749996019319	2.41711592674255	140.749996019319	0.336528271436691
140.749996019319	7	140.999996012248	6	140.999996012248	2.41706562042236	140.999996012248	1.46272683143616
140.999996012248	10	141.249996005178	4	141.249996005178	2.41701674461365	141.249996005178	0.791491627693176
141.249996005178	13	141.499995998107	3	141.499995998107	2.41696834564209	141.499995998107	0.336613476276398
